Image_ID,cn_caption,en_caption,is_multipic
figure_284.jpeg,,"Fig. 18.1 (A) Cover test using an accommodative target, (B) Maddox wing. (From Salmon JF, Kanski’s Clinical Ophthalmology: A Systematic Approach, 9th edition. Oxford, UK: Elsevier; 2020.)",
figure_285.jpeg,,"Fig. 18.2 (A) Spasm of the near reflex on testing eye movements, (B) right esotropia and miosis. (From Salmon JF, Kanski’s Clinical Ophthalmology: A Systematic Approach, 9th edition. Oxford, UK: Elsevier; 2020.)",
figure_286.jpeg,,"Fig. 18.3 Alternating fixation in early-onset esotropia: (A) fixating with the right eye, (B) fixating with the left eye. (Courtesy of ADN Murray.)",
figure_287.png,,"Fig. 18.4 Cross-fixation in early-onset esotropia: (A) left fixation on right gaze, (B) right fixation in left gaze. (Courtesy of ADN Murray.)",
figure_288.png,,"Fig. 18.5 (A) Left inferior oblique overaction, (B) dissociated vertical deviation. (From Salmon JF, Kanski’s Clinical Ophthalmology: A Systematic Approach, 9th edition. Oxford, UK: Elsevier; 2020.)",
figure_289.jpeg,,"Fig. 18.6	Pseudostrabismus: (A) prominent epicanthic folds simulating esotropia, (B) wide interpupillary dis-",
figure_290.jpeg,,"Fig. 18.7	Fully accommodative esotropia: (A) right esotropia without glasses, (B) straight eyes for near and",
figure_291.jpeg,,"Fig. 18.8	Partially accommodative esotropia: (A) right esotropia without glasses, (B) angle is reduced but not",
figure_292.jpeg,,"P resentation: approximately 2 years with exophoria that breaks down to exotropia (Fig. 18.9A and B) under conditions of visual inattention, bright light (resulting in reflex closure of the aected eye) and fatigue or ill health.",
figure_293.jpeg,,"Signs: (a) restricted abduction (Fig. 18.10A), (b) restricted adduction, although usually only partial, (c) retraction of the globe on adduction as the result of co-contraction of the medial and lateral recti, with resultant narrowing of the palpebral fissure (Fig. 18.10B), (d) an upshoot or downshoot in adduction may be present.",
figure_294.jpeg,,"Variable signs: (a) downshoot in adduction (Fig. 18.11B), (b) hypotropia in the primary position, (c) AHP with chin elevation and ipsilateral head tilt.",
figure_295.png,,Fig. 18.12	‘V’ pattern esotropia.,
figure_296.png,,Fig. 18.13	‘A’ pattern esotropia.,
figure_297.jpeg,,"Fig. 18.14	(A,B) Recession of medial rectus muscle. (Courtesy of D. Hildebrand.)",Y
figure_298.png,,"Fig. 18.16 Adjustable sutures: (A) the two ends of the suture are passed through the tendon stump and a noose knot is tied, (B) the noose knot can be moved forward or backward postoperatively to adjust the muscle position. (From Salmon JF, Kanski’s Clinical Ophthalmology: A Systematic Approach, 9th edition. Oxford, UK: Elsevier; 2020.)",
figure_299.jpeg,,"Fig. 18.15	(A,B) Resection of lateral rectus muscle. (Courtesy of D. Hildebrand.)",Y
figure_300.jpeg,,"Fig. 18.17 Botulinum toxin chemodenervation in left sixth nerve palsy: (A) needle in position under EMG control, (B) muscle lengthens while paralyzed and its antagonist contracts. (From Salmon JF, Kanski’s Clinical Ophthalmology: A Systematic Approach, 9th edition. Oxford, UK: Elsevier; 2020.)",
figure_301.jpeg,,"Discs: normal at presentation in most cases, although some show subtle pallor (see Fig. 19.1B)",
figure_302.jpeg,,"Lyme disease (borreliosis): may cause neuroretinitis and occasionally acute retrobulbar neu-ritis, which may be associated with neurological manifestations that can mimic MS. Cryptococcal meningitis: may be associated with acute optic neuritis, which may be bilateral. Varicella zoster virus: may cause papillitis by spread from contiguous retinitis (e.g. acute retinal necrosis, progressive retinal necrosis), in herpes zoster ophthalmicus or chickenpox. Sarcoidosis: optic neuritis aects a minority of patients with neuro-sarcoid. e optic nerve head may exhibit a lumpy appearance suggestive of granulomatous infiltration (Fig. 19.2B) and there is often associated vitritis.",Y
figure_303.png,,"Fig. 19.3	Neuroretinitis: (A) macular star, (B) papillitis.",
figure_304.jpeg,,"Fig. 19.4 Anterior ischaemic optic neuropathy: (A) disc swelling and flame-shaped haemorrhages, (B) thick-ened temporal artery, (C) pale swelling of the upper half of the optic disc in temporal arteritis, (D) lower altitu-dinal visual field defect. (Figure 19.4B courtesy of S Farley, T. Cole, and L. Rimmer.)",Y
figure_305.jpeg,,"surface telangiectasia (Fig. 19.5B), (c) swelling of the peripapillary nerve fibre layer,",
figure_306.png,,"Atrophic papilloedema: (a) discs are dirty grey and slightly elevated, with (b) few crossing blood vessels, (c) indistinct margins (secondary optic atrophy; Fig. 19.6D).",
figure_307.png,,"Fig. 19.7	(A) Tilted optic disc, (B) optic disc pit.",
figure_308.png,,"Optic disc drusen: (a) waxy pearl-like deposits of calcific material (Fig. 19.8A) present in approximately 0.3% of the population, (b) dicult to detect in early childhood because they lie deep to the disc surface and may mimic papilloedema, (c) anomalous vascular patterns, (d) associations include retinitis pigmentosa and angioid streaks, (e) complica-tions (rare) include juxtapapillary CNV and progressive, but limited visual field defects, (f ) drusen can be demonstrated on OCT (Fig. 19.8B), autofluorescent imaging, and B-scan US.",Y
figure_309.png,,"Fig. 19.9 (A) Large disc coloboma, (B) ‘morning glory’ optic disc anomaly, (C) hypoplastic disc showing the double ring sign (arrowhead shows the edge of the disc and the arrow shows the edge of the visible sclera), (D) myelinated nerve fibres. (Figure 19.9A courtesy of P. Gili, Figure 19.9C courtesy of D. Hildebrand.)",Y
figure_310.jpeg,,"damage to the sympathetic nervous supply of the eye, which involves three neurons (Fig. 19.10D).",
figure_311.jpeg,,"Miosis due to the unopposed action of the sphincter pupillae (Fig. 19.11B). Miosis is accen-tuated in dim light since a Horner pupil will not dilate, unlike its fellow.",
figure_312.jpeg,,"Pupillary light reflex: (a) direct is absent or sluggish (Fig. 19.12B) and is associated with ver-miform movements of the pupillary border, (b) consensual reflex is also absent or sluggish. Pupillary near reflex: slow constriction followed by slow dilatation (tonicity). Accommodation: may manifest similar tonicity.",
figure_313.jpeg,,"Fig. 19.13 (A) Anatomy of the chiasm in relation to the pituitary gland, (B) typical progression of bitemporal hemianopia caused by compression of the chiasm from below by a pituitary adenoma.",
figure_314.jpeg,,"Investigations: MR is the key investigation (Fig. 19.14B), with endocrinological assessment by an appropriate specialist.",
figure_315.png,,"Damage to the tip of the occipital cortex: as might occur from a head injury, tends to give rise to congruous homonymous central defects (Fig. 19.15e).",
figure_316.png,,Fig. 19.16	Dorsal view of the course of the 3rd nerve,
figure_317.png,,"Intraorbital part: the superior division innervates the levator and superior rectus, the infe-rior division the medial rectus, inferior rectus and inferior oblique. e branch to the infe - rior oblique also contains parasympathetic fibres to the sphincter pupillae and the ciliary muscle. Lesions of the superior and inferior divisions are commonly traumatic or vascular. Pupillomotor fibres: between the brainstem and the cavernous sinus, the pupillomotor fibres are superficial and are supplied by the pial vessels, whereas the main trunk of the nerve is sup-plied by the vasa nervorum (Fig. 19.17B). Pupillary involvement therefore frequently dier - entiates a ‘surgical’ compressive lesion from a ‘medical’ lesion resulting from deeper ischaemia. Causes of isolated 3rd nerve palsy: (a) idiopathic (25%), (b) vascular (hypertension, diabetes),",
figure_318.jpeg,,"abduction, (e) limited adduction (Fig. 19.18B), (f ) limited elevation (see Fig. 19.18A) and depression (Fig. 19.18C), (g) mydriasis and defective accommodation.",
figure_319.jpeg,,"Aberrant regeneration: may follow acute traumatic and compressive, but not vascular, 3rd nerve palsy. Bizarre defects in ocular motility are seen (Fig. 19.19A and B), and can be asso-ciated with pupillary light-near dissociation.",
figure_320.jpeg,,Fig. 19.20	Dorsal view of the 4th nerve.,
figure_321.jpeg,,"Parks three-step test: (a) Which eye is hypertropic in the primary position? Left hypertro-pia may be caused by weakness of one of the following: a depressor of the left eye (supe-rior oblique or inferior rectus) or an elevator of the right eye (superior rectus or inferior oblique); in 4th nerve palsy, the involved eye is higher. (b) Is left hypertropia greater in right gaze or left gaze? Increase on right gaze implicates either the right superior rec-tus or left superior oblique, and increase on left gaze implicates either the right inferior oblique or left inferior rectus; in 4th nerve palsy, the deviation is worse on opposite gaze (WOOG). (c) Bielschowsky head tilt test (3 m target); head is tilted to the right shoulder (Fig. 19.21B) and then to the left. Increased left hypertropia on left head tilt implicates the left superior oblique (Fig. 19.21C) and increase of right hypertropia on left head tilt implicates the right inferior rectus; in 4th nerve palsy, the deviation is better on opposite tilt (BOOT).",
figure_322.png,,"Fig. 19.22 Left 4th nerve palsy: (A) left hypertropia in the primary position, (B) increase in left hypertropia on right gaze due to left inferior oblique overaction, (C) limitation of left depression on adduction.",
figure_323.jpeg,,"Basilar part (Fig. 19.23): is vulnerable to damage by acoustic neuroma (may be accompanied by hearing loss and decreased corneal sensation), nasopharyngeal tumour, basal skull frac-ture or infection (Gradenigo syndrome). Raised intracranial pressure may stretch the nerve over the petrous tip to give 6th nerve palsy as a false localizing sign.",
figure_324.jpeg,,"Fig. 19.24	Left  6th  nerve  palsy:  (A)  left  esotropia  in  the  primary  position,  (B)  limitation  of  left  abduction.",
figure_325.jpeg,,"Fig. 19.25 Anatomical pathways for horizontal eye movements. (LR = lateral rectus, MLF = medial longi-tudinal fasciculus, MR = medial rectus, PPRF = paramedian pontine reticular formation.) (From Salmon JF, Kanski’s Clinical Ophthalmology: A Systematic Approach, 9th edition. Oxford, UK: Elsevier; 2020.)",
figure_326.jpeg,,"Fig. 19.26 Left internuclear ophthalmoplegia: (A) normal left abduction on left gaze, (B) straight in primary position, (C) limitation of left adduction on right gaze.",
figure_327.png,,"Fig. 19.27	Parinaud syndrome: (A) defective upgaze, (B) defective downgaze on saccadic movement. (From",
figure_328.jpeg,,"Fig. 19.28	Schematic	for	recording	nystagmus.	(From	Salmon	JF,	Kanski’s	Clinical	Ophthalmology:	A",
figure_329.jpeg,,"Fig. 19.29	Myasthenia gravis: (A) facial appearance, (B) ptosis. (From Salmon JF, Kanski’s Clinical Ophthalmology:",
figure_330.jpeg,,"Fig. 19.30 Ocular myopathy: (A) facial appearance of myotonic dystrophy showing a cataract in the left eye, (B and C) CPEO showing limitation of ocular movement, (D) Kearns–Sayre syndrome, showing choroidal atrophy. (Figure 19.30B,C courtesy of J. Yangüela.)",Y
figure_331.jpeg,,"Fig. 19.31	NF1: (A) café-au-lait macule, (B) nodular plexiform neurofibroma of the eyelid. (From Salmon JF,",
figure_332.jpeg,,"Iris: (a) Lisch nodules in 95% (Fig. 19.32A), (b) congenital ectropion uveae (uncommon; Fig. 19.32B), (c) rarely mammillations.",
figure_333.jpeg,,"Fig. 19.33	NF2: (A) axial MR showing bilateral vestibular schwannomas, (B) optic nerve glioma. (From Salmon",
figure_334.jpeg,,"Fig. 19.34	(A) Essential blepharospasm, (B) hemifacial spasm. (From Salmon JF, Kanski’s Clinical Ophthalmology:",
figure_335.png,,"Fig. 20.1	Conjunctival naevus: (A) juxtalimbal, (B) showing cystic changes. (From Salmon JF, Kanski’s Clinical",
figure_336.jpeg,,"Fig. 20.2	(A)	Conjunctival	papilloma,	(B)	dermoid.	(From	Salmon	JF,	Kanski’s	Clinical	Ophthalmology:	A",
figure_337.jpeg,,"Presentation: usually a few weeks after surgery, with a fast-growing, pink, fleshy, vascular-ized conjunctival mass, near a wound (Fig. 20.3B).",
figure_338.jpeg,,"Signs: (a) irregular solitary or multifocal areas of flat, golden brown to dark chocolate epithelial pigmentation, (b) seen most commonly in the interpalpebral region, although any part of the conjunctiva may be aected ( Fig. 20.4B).",
figure_339.jpeg,,"Fig. 20.5	Conjunctival	melanoma:	(A)	at	the	limbus,	(B)	multifocal.	(From	Salmon	JF,	Kanski’s	Clinical",
figure_340.png,,"Signs: variable and limited correlation with histological type: (a) gelatinous mass with superficial vessels (Fig. 20.6A), (b) elevated white leucoplakic plaque, (c) fleshy pink papil-lomatous lesion with prominent feeder and surface blood vessels, (d) can masquerade as chronic conjunctivitis, (e) corneal involvement may occur (Fig. 20.6B).",
figure_341.jpeg,,"Associated signs: (a) pupillary distortion (Fig. 20.8C), (b) ectropion uveae, (c) angle invasion (Fig. 20.8D) with glaucoma, (d) localized cataract.",
figure_342.jpeg,,Signs: pearly and solid-appearing or serous and translucent lesions (Fig. 20.9B).,
figure_343.png,,"Fig. 20.10	Ciliary body melanoma: (A) ‘sentinel’ vessel, (B) extraocular extension. (From Salmon JF, Kanski’s",
figure_344.jpeg,,"Investigations: (a) baseline photography, (b) FA shows blockage of background choroidal fluorescence, (c) US shows a localized flat or slightly elevated lesion with high internal acoustic reflectivity, (d) OCT is useful to determine lesion thickness as well as the detection of subtle associated fluid (Fig. 20.11B).",
figure_345.jpeg,,"Associated signs: (a) exudative retinal detachment is common (Fig. 20.12D), (b) choroidal folds, (c) uveitis, (d) haemorrhage, (e) rubeosis iridis, (f ) secondary glaucoma, (g) cataract. Tumour spread: (a) via scleral channels to the orbit, (b) haematogenous metastatic spread to liver, bone and lung. Mortality is 50% at 10 years.",
figure_346.png,,"Fig. 20.13 Imaging of choroidal melanoma: (A) FA early phase showing a ‘dual circulation’, (B) B-scan of a ‘collar stud’ tumour. (Figure 20.13A courtesy of B. Damato.)",Y
figure_347.png,,"Fig. 20.14 Circumscribed choroidal haemangioma: (A) indistinct margins (arrow), (B) FA late phase of (A), showing hyperfluorescence (arrow).",
figure_348.jpeg,,"Fig. 20.15 (A) Diffuse choroidal haemangioma (arrow), (B) optic disc melanocytoma. (From Salmon JF, Kanski’s Clinical Ophthalmology: A Systematic Approach, 9th edition. Oxford, UK: Elsevier; 2020.)",
figure_349.png,,"Fig. 20.16	Choroidal	osteoma:	(A)	near	disc,	(B)	at	posterior	pole.	(From	Salmon	JF,	Kanski’s	Clinical",
figure_350.jpeg,,"Fig. 20.17 Metastatic carcinoma: (A) solitary, (B) multifocal deposits from breast. (Figure. 20.17B courtesy of B. Damato.)",Y
figure_351.jpeg,,"Fig. 20.18 Retinoblastoma: (A) leucocoria, (B) intraretinal tumour, (C) endophytic, projecting into vitre-ous, (D) exophytic, showing subretinal mass with retinal detachment. (From Salmon JF, Kanski’s Clinical Ophthalmology: A Systematic Approach, 9th edition. Oxford, UK: Elsevier; 2020.)",
figure_352.jpeg,,"Signs: (a) yellowish, round plaque or nodule (Fig. 20.19C), (b) large elevated mulberry-like lesion (Fig. 20.19D), (c) calcification in long-standing tumours.",
figure_353.jpeg,,"Complications: (a) hard exudate formation surrounding the tumour and/or at the macula (Fig. 20.20B), (b) exudative retinal detachment, (c) epiretinal fibrosis, (d) vitreous haemor-rhage, (e) secondary glaucoma.",
figure_354.png,,"Signs: (a) tortuous enlarged blood vessels; the vein and artery appearing similar (Fig. 20.21B), (b) with time become more dilated and tortuous; may become sclerotic.",
figure_355.jpeg,,"Signs: (a) vitritis, (b) large multifocal subretinal infiltrates (Fig. 20.22A), (c) coalescence that may occasionally form a ring encircling the equator (Fig. 20.22B), (d) retinal vasculitis and occlusion, (e) exudative retinal detachment, (f ) optic atrophy.",
figure_356.jpeg,,"Fig. 20.23	CHRPE: (A) solitary lesion with depigmented lacunae, (B) ‘bear-track’ lesions. (From Salmon JF,",
figure_357.jpeg,,"Fig. 20.24	Combined hamartoma of the retina and RPE: (A) peripapillary lesion, (B) FA of lesion in (A). (From",
figure_358.jpeg,,"Long-term therapy may cause subtle and visually innocuous yellowish-brown granular deposits in the endothelium, Descemet membrane and deep stroma (Fig. 21.1B).",
figure_359.png,,"Chlorpromazine: fine stellate yellowish-brown granules on the anterior lens capsule within the pupillary area (Fig. 21.2B) develop in 50% of patients who have received a cumulative dose of 1000 g. e deposits persist despite discontinuation of therapy, but do not cause visual symptoms.",
figure_360.jpeg,,"Fig. 21.3 Imaging in hydroxychloroquine retinopathy: (A) fundus autofluorescence showing loss of RPE in the parafoveal region, (B) OCT showing disruption of photoreceptors and loss of inner-outer segment junction (arrow showing ‘flying saucer’ sign). (Courtesy of I. Yusuf.)",Y
figure_361.jpeg,,"Fig. 21.4	(A) Thioridazine retinopathy, (B) tamoxifen crystalline retinopathy.",
figure_362.png,,"Fig. 22.1	Periocular	haematoma:	(A)	lower	lid	haematoma	with	subconjunctival	haemorrhage,	(B)	‘panda",
figure_363.png,,"Fig. 22.2 Lid laceration: (A) lower lid laceration involving the canaliculus (arrow), (B) orbital cellulitis secondary to a small laceration, (C) right upper lid showing tip of coloured pencil in a child, (D) CT scan of (C) showing the broken pencil tips (arrows). (From Salmon JF, Kanski’s Clinical Ophthalmology: A Systematic Approach, 9th edition. Oxford, UK: Elsevier; 2020.)",
figure_364.png,,"Fig. 22.3 Blow-out orbital floor fracture: (A) restricted upgaze, (B) coronal CT of right blow-out fracture show-ing the tear-drop sign due to soft tissue prolapse into the maxillary antrum (arrow). (From Salmon JF, Kanski’s Clinical Ophthalmology: A Systematic Approach, 9th edition. Oxford, UK: Elsevier; 2020.)",
figure_365.png,,"Fig. 22.4	Blunt	trauma	to	the	anterior	segment:	(A)	corneal	abrasion,	(B)	hyphaema,	(C)	Vossius	ring,",
figure_366.png,,by impact-related traction of the gel along the posterior aspect of the vitreous base. It may be associated with avulsion of the vitreous base giving rise to a ‘bucket-handle’ appear-ance (Fig. 22.5C). Equatorial breaks and macular holes (Fig.22.5D ) are less common. (See Chapter 16 for management.),
figure_367.png,,"Fig. 22.6 Shaken baby syndrome: (A) subconjunctival haemorrhage, (B) haemorrhages involving different levels of the retina. (Figure. 22.6B courtesy of R. Bates.)",Y
figure_368.jpeg,,Anterior scleral laceration: every attempt should be made to reposit viable uveal tissue and cut prolapsed vitreous flush with the wound in order to reduce the risk of tractional retinal detachment (Fig. 22.7B).,
figure_369.jpeg,,"Fig. 22.9 Intraocular foreign body: (A) in the anterior chamber, (B) retinal impaction, (C) siderosis oculi showing lenticular ferrous deposits, (D) axial CT showing a localized intraocular foreign body within the eye. (Figure 22.9D courtesy of S. Chen.)",Y
figure_370.png,,"Fig. 22.10	Chemical  injuries:  (A)  corneal  haze  but  visible  iris  detail,  (B)  limbal  ischaemia  with  corneal  haze",
